CELLNAME	LAT	LONG	LAC	CELLID	AZIMUTH	TECH	NODE
LWE3347Sa	31.9462163057881	34.8838487366079	8211	10	130	4G	33470
LWE3347Ta	31.9462163057881	34.8838487366079	8211	11	210	4G	33470
LWE3348Da	31.9421194290539	34.8618446137044	8211	1	10	4G	33480
LWE3348Ea	31.9421194290539	34.8618446137044	8211	2	140	4G	33480
LWE3348Fa	31.9421194290539	34.8618446137044	8211	3	210	4G	33480
LWE3348Ra	31.9421194290539	34.8618446137044	8211	9	10	4G	33480
LWE3348Sa	31.9421194290539	34.8618446137044	8211	10	140	4G	33480
LWE3348Ta	31.9421194290539	34.8618446137044	8211	11	210	4G	33480
LWE3349Da	31.9585778346206	34.8517312667776	5141	1	120	4G	33490
LWE3349Ea	31.9585778346206	34.8517312667776	5141	2	220	4G	33490
LWE3349Fa	31.9585778346206	34.8517312667776	5141	3	300	4G	33490
LWE3350Da	32.0929392674973	34.8656555200302	19231	1	60	4G	33500
LWE3350Ea	32.0929392674973	34.8656555200302	19231	2	160	4G	33501
LWE3350Fa	32.0929392674973	34.8656555200302	19231	3	340	4G	33502
LWE3352Da	32.0586110983991	34.926388800101	22211	1	80	4G	33520
LWE3352Ea	32.0586110983991	34.926388800101	22211	2	180	4G	33520
LWE3352Fa	32.0586110983991	34.926388800101	22211	3	270	4G	33520
LWE3354Da	32.07032118986	34.8720504595888	22111	1	10	4G	33540
LWE3354Ea	32.07032118986	34.8720504595888	22111	2	90	4G	33540
LWE3354Fa	32.07032118986	34.8720504595888	22111	3	180	4G	33540
LWE3360Da	32.0775466964261	34.9130459086082	22213	1	60	4G	33600
LWE3360Ea	32.0775466964261	34.9130459086082	22213	2	160	4G	33600
LWE3360Fa	32.0775466964261	34.9130459086082	22213	3	260	4G	33600
LWE3360Ra	32.0775466964261	34.9130459086082	22213	9	60	4G	33600
LWE3360Sa	32.0775466964261	34.9130459086082	22213	10	160	4G	33600
LWE3360Ta	32.0775466964261	34.9130459086082	22213	11	260	4G	33600
LWE3361Da	32.0745656784798	34.9003473940762	22213	1	30	4G	33610
LWE3361Ea	32.0745656784798	34.9003473940762	22213	2	300	4G	33610
LWE3364Da	32.0883798113607	34.8090205126948	19121	1	0	4G	33640
LWE3364Ea	32.0883798113607	34.8090205126948	19121	2	110	4G	33640
LWE3364Fa	32.0883798113607	34.8090205126948	19121	3	240	4G	33640
LWE3364Ra	32.0883798113607	34.8090205126948	19121	9	0	4G	33640
LWE3364Sa	32.0883798113607	34.8090205126948	19121	10	120	4G	33640
LWE3364Ta	32.0883798113607	34.8090205126948	19121	11	240	4G	33640
LWE3365Da	32.0498584166578	34.9053348651784	22213	1	100	4G	33650
LWE3365Ea	32.0498584166578	34.9053348651784	22213	2	200	4G	33650
LWE3365Fa	32.0498584166578	34.9053348651784	22213	3	350	4G	33650
LWE3366Da	32.0410945411054	34.8863119126201	22112	1	130	4G	33660
LWE3366Ea	32.0410945411054	34.8863119126201	22112	2	210	4G	33660
LWE3366Fa	32.0410945411054	34.8863119126201	22112	3	320	4G	33660
LWE3369Da	32.1061481559105	34.9402047423091	22211	1	110	4G	33690
LWE3369Ea	32.1061481559105	34.9402047423091	22211	2	190	4G	33690
LWE3369Fa	32.1061481559105	34.9402047423091	22211	3	300	4G	33690
LWE3369Ta	32.1061481559105	34.9402047423091	22211	11	300	4G	33690
LWE3370Da	32.172906256995	34.8018456037415	13111	1	0	4G	33700
LWE3370Ea	32.172906256995	34.8018456037415	13111	2	100	4G	33700
LWE3370Fa	32.172906256995	34.8018456037415	13111	3	190	4G	33700
LWE3370Ra	32.172906256995	34.8018456037415	13111	9	0	4G	33700
LWE3370Sa	32.172906256995	34.8018456037415	13111	10	100	4G	33700
LWE3370Ta	32.172906256995	34.8018456037415	13111	11	190	4G	33700
LWE3371Da	32.1006090058682	34.9268193305569	22211	1	90	4G	33710
LWE3371Ea	32.1006090058682	34.9268193305569	22211	2	240	4G	33710
LWE3371Fa	32.1006090058682	34.9268193305569	22211	3	340	4G	33710
LWE3372Da	32.106350452248	34.9697426988473	22214	1	60	4G	33720
LWE3372Ea	32.106350452248	34.9697426988473	22214	2	170	4G	33720
LWE3372Fa	32.106350452248	34.9697426988473	22214	3	300	4G	33720
LWE3374Da	31.9988096963744	34.9469495115082	22213	1	40	4G	33740
LWE3374Ea	31.9988096963744	34.9469495115082	22213	2	120	4G	33740
LWE3374Fa	31.9988096963744	34.9469495115082	22213	3	220	4G	33740
LWE3374Ha	31.9988096963744	34.9469495115082	22213	4	320	4G	33740
LWE3375Da	32.1860711967796	34.8266190209161	13111	1	100	4G	33750
LWE3375Ea	32.1860711967796	34.8266190209161	13111	2	240	4G	33750
LWE3375Fa	32.1860711967796	34.8266190209161	13111	3	330	4G	33750
LWE3376Da	31.9802329006258	34.9058540308575	8211	1	150	4G	33760
LWE3376Ea	31.9802329006258	34.9058540308575	8211	2	230	4G	33760
LWE3376Fa	31.9802329006258	34.9058540308575	8211	3	330	4G	33760
LWE3377Da	32.027213796589	34.9527614882714	22213	1	50	4G	33771
LWE3377Ea	32.027213796589	34.9527614882714	22213	2	160	4G	33771
LWE3377Fa	32.027213796589	34.9527614882714	22213	3	290	4G	33771
LWE3377Ra	32.027213796589	34.9527614882714	22213	9	50	4G	33771
LWE3377Sa	32.027213796589	34.9527614882714	22213	10	160	4G	33771
LWE3377Ta	32.027213796589	34.9527614882714	22213	11	290	4G	33771
LWE3380Da	32.1637192160363	34.7986522215263	13111	1	10	4G	33800
LWE3380Ea	32.1637192160363	34.7986522215263	13111	2	110	4G	33800
LWE3380Fa	32.1637192160363	34.7986522215263	13111	3	230	4G	33800
LWE3380Ra	32.1637192160363	34.7986522215263	13111	9	10	4G	33800
LWE3380Sa	32.1637192160363	34.7986522215263	13111	10	110	4G	33800
LWE3380Ta	32.1637192160363	34.7986522215263	13111	11	230	4G	33800
LWE3381Da	32.1523670300876	34.801698932723	13111	1	40	4G	33810
LWE3381Ea	32.1523670300876	34.801698932723	13111	2	130	4G	33810
LWE3381Fa	32.1523670300876	34.801698932723	13111	3	210	4G	33810
LWE3387Da	32.1713261066477	34.9260113893962	4121	1	50	4G	33870
LWE3387Ea	32.1713261066477	34.9260113893962	4121	2	150	4G	33870
LWE3387Fa	32.1713261066477	34.9260113893962	4121	3	260	4G	33870
LWE3405Da	31.9980794404166	34.7631433670833	17221	1	40	4G	34050
LWE3405Ea	31.9980794404166	34.7631433670833	17221	2	140	4G	34050
LWE3405Fa	31.9980794404166	34.7631433670833	17221	3	230	4G	34050
LWE3407Da	31.9897910058733	34.7629498264871	5211	1	140	4G	34070
LWE3407Ea	31.9897910058733	34.7629498264871	5211	2	240	4G	34070
LWE3407Fa	31.9897910058733	34.7629498264871	5211	3	340	4G	34070
LWE3407Ia	31.9897910058733	34.7629498264871	5211	21	140	4G	34070
LWE3407Ja	31.9897910058733	34.7629498264871	5211	22	240	4G	34070
LWE3407Ka	31.9897910058733	34.7629498264871	5211	23	340	4G	34070
LWE3407Ra	31.9897910058733	34.7629498264871	5211	9	140	4G	34070
LWE3407Sa	31.9897910058733	34.7629498264871	5211	10	240	4G	34070
LWE3407Ta	31.9897910058733	34.7629498264871	5211	11	340	4G	34070
LWE3408Da	32.0342635648851	34.8670893049904	22112	1	160	4G	34080
LWE3408Ea	32.0342635648851	34.8670893049904	22112	2	240	4G	34080
LWE3408Fa	32.0342635648851	34.8670893049904	22112	3	330	4G	34080
LWE3410Da	31.8411158843233	34.8489355797281	14131	1	330	4G	34100
